DomainKey,TranslationKey,DisplayOrder,DisplayTitleZh,DisplayTitleEn,ChineseTitle,EnglishTitle,ChineseSourceFile,LegacyChineseSourceFile,EnglishSourceFile,LegacyEnglishSourceFile,ChinesePath,EnglishPath,Status,FilenamePolicy,URLPolicy
qihua-physiology,qihua-physiology-018,17,17 腎膀胱水藏津液與氣化出入,"17 Kidney and Bladder: Water Storage, Fluids, and the Entry-Exit of Qi Transformation",腎膀胱水藏津液與氣化出入,"Kidney and Bladder: Water Storage, Fluids, and the Entry-Exit of Qi Transformation",qihua_physiology_concept/腎膀胱水藏津液與氣化出入.md,qihua_physiology_concept/18-腎膀胱水藏津液與氣化出入.md,en/qihua_physiology_concept/腎膀胱水藏津液與氣化出入_英文.md,en/qihua_physiology_concept/18-腎膀胱水藏津液與氣化出入_英文.md,/qihua_physiology_concept/18-腎膀胱水藏津液與氣化出入/,/en/qihua_physiology_concept/18-腎膀胱水藏津液與氣化出入/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
qihua-physiology,qihua-physiology-019,18,18 心包三焦相火臣使與水道膜網,"18 Pericardium and Sanjiao: Ministerial Fire, the Envoy, and the Waterway Membrane Network",心包三焦相火臣使與水道膜網,"Pericardium and Sanjiao: Ministerial Fire, the Envoy, and the Waterway Membrane Network",qihua_physiology_concept/心包三焦相火臣使與水道膜網.md,qihua_physiology_concept/19-心包三焦相火臣使與水道膜網.md,en/qihua_physiology_concept/心包三焦相火臣使與水道膜網_英文.md,en/qihua_physiology_concept/19-心包三焦相火臣使與水道膜網_英文.md,/qihua_physiology_concept/19-心包三焦相火臣使與水道膜網/,/en/qihua_physiology_concept/19-心包三焦相火臣使與水道膜網/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
qihua-physiology,qihua-physiology-020,19,19 臟腑部位形象與內外連網,"19 Zang-Fu Location, Form, and Internal-External Networking",臟腑部位形象與內外連網,"Zang-Fu Location, Form, and Internal-External Networking",qihua_physiology_concept/臟腑部位形象與內外連網.md,qihua_physiology_concept/20-臟腑部位形象與內外連網.md,en/qihua_physiology_concept/臟腑部位形象與內外連網_英文.md,en/qihua_physiology_concept/20-臟腑部位形象與內外連網_英文.md,/qihua_physiology_concept/20-臟腑部位形象與內外連網/,/en/qihua_physiology_concept/20-臟腑部位形象與內外連網/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
qihua-physiology,qihua-physiology-021,20,20 十二經相交與如環無端,20 The Twelve Channels Intersecting in an Endless Ring,十二經相交與如環無端,The Twelve Channels Intersecting in an Endless Ring,qihua_physiology_concept/十二經相交與如環無端.md,qihua_physiology_concept/21-十二經相交與如環無端.md,en/qihua_physiology_concept/十二經相交與如環無端_英文.md,en/qihua_physiology_concept/21-十二經相交與如環無端_英文.md,/qihua_physiology_concept/21-十二經相交與如環無端/,/en/qihua_physiology_concept/21-十二經相交與如環無端/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
qihua-physiology,qihua-physiology-022,21,21 衝任督帶與先後天交會,"21 Chong, Ren, Du, and Dai: The Meeting of Earlier and Later Heaven",衝任督帶與先後天交會,"Chong, Ren, Du, and Dai: The Meeting of Earlier and Later Heaven",qihua_physiology_concept/衝任督帶與先後天交會.md,qihua_physiology_concept/22-衝任督帶與先後天交會.md,en/qihua_physiology_concept/衝任督帶與先後天交會_英文.md,en/qihua_physiology_concept/22-衝任督帶與先後天交會_英文.md,/qihua_physiology_concept/22-衝任督帶與先後天交會/,/en/qihua_physiology_concept/22-衝任督帶與先後天交會/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
qihua-physiology,qihua-physiology-023,22,22 六經解與十二經由六氣統攝,22 Explaining the Six Channels: Twelve Channels Governed by the Six Qi,六經解與十二經由六氣統攝,Explaining the Six Channels: Twelve Channels Governed by the Six Qi,qihua_physiology_concept/六經解與十二經由六氣統攝.md,qihua_physiology_concept/23-六經解與十二經由六氣統攝.md,en/qihua_physiology_concept/六經解與十二經由六氣統攝_英文.md,en/qihua_physiology_concept/23-六經解與十二經由六氣統攝_英文.md,/qihua_physiology_concept/23-六經解與十二經由六氣統攝/,/en/qihua_physiology_concept/23-六經解與十二經由六氣統攝/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
qihua-physiology,qihua-physiology-029,23,23 六經開闔樞與審證大關鍵,"23 Opening, Closing, and Pivoting of the Six Channels: A Key to Pattern Examination",六經開闔樞與審證大關鍵,"Opening, Closing, and Pivoting of the Six Channels: A Key to Pattern Examination",qihua_physiology_concept/六經開闔樞與審證大關鍵.md,qihua_physiology_concept/29-六經開闔樞與審證大關鍵.md,en/qihua_physiology_concept/六經開闔樞與審證大關鍵_英文.md,en/qihua_physiology_concept/29-六經開闔樞與審證大關鍵_英文.md,/qihua_physiology_concept/29-六經開闔樞與審證大關鍵/,/en/qihua_physiology_concept/29-六經開闔樞與審證大關鍵/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
qihua-physiology,qihua-physiology-024,24,24 六氣解與主令化氣盛衰,"24 Explaining the Six Qi: Temporal Governance, Transformation, and Rise and Decline of Channel Qi",六氣解與主令化氣盛衰,"Explaining the Six Qi: Temporal Governance, Transformation, and Rise and Decline of Channel Qi",qihua_physiology_concept/六氣解與主令化氣盛衰.md,qihua_physiology_concept/24-六氣解與主令化氣盛衰.md,en/qihua_physiology_concept/六氣解與主令化氣盛衰_英文.md,en/qihua_physiology_concept/24-六氣解與主令化氣盛衰_英文.md,/qihua_physiology_concept/24-六氣解與主令化氣盛衰/,/en/qihua_physiology_concept/24-六氣解與主令化氣盛衰/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
qihua-physiology,qihua-physiology-025,25,25 營氣運行與脈中日夜五十周,25 Nutritive Qi Circulation: Fifty Circuits Through the Vessels Day and Night,營氣運行與脈中日夜五十周,Nutritive Qi Circulation: Fifty Circuits Through the Vessels Day and Night,qihua_physiology_concept/營氣運行與脈中日夜五十周.md,qihua_physiology_concept/25-營氣運行與脈中日夜五十周.md,en/qihua_physiology_concept/營氣運行與脈中日夜五十周_英文.md,en/qihua_physiology_concept/25-營氣運行與脈中日夜五十周_英文.md,/qihua_physiology_concept/25-營氣運行與脈中日夜五十周/,/en/qihua_physiology_concept/25-營氣運行與脈中日夜五十周/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
qihua-physiology,qihua-physiology-026,26,26 衛氣出入與寤寐防衛節律,26 Defensive Qi Entry and Exit: Wake-Sleep and Protective Rhythms,衛氣出入與寤寐防衛節律,Defensive Qi Entry and Exit: Wake-Sleep and Protective Rhythms,qihua_physiology_concept/衛氣出入與寤寐防衛節律.md,qihua_physiology_concept/26-衛氣出入與寤寐防衛節律.md,en/qihua_physiology_concept/衛氣出入與寤寐防衛節律_英文.md,en/qihua_physiology_concept/26-衛氣出入與寤寐防衛節律_英文.md,/qihua_physiology_concept/26-衛氣出入與寤寐防衛節律/,/en/qihua_physiology_concept/26-衛氣出入與寤寐防衛節律/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
qihua-physiology,qihua-physiology-027,27,27 男女天癸與生命長周期,27 Tiangui in Women and Men and the Long Cycle of Life,男女天癸與生命長周期,Tiangui in Women and Men and the Long Cycle of Life,qihua_physiology_concept/男女天癸與生命長周期.md,qihua_physiology_concept/27-男女天癸與生命長周期.md,en/qihua_physiology_concept/男女天癸與生命長周期_英文.md,en/qihua_physiology_concept/27-男女天癸與生命長周期_英文.md,/qihua_physiology_concept/27-男女天癸與生命長周期/,/en/qihua_physiology_concept/27-男女天癸與生命長周期/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
qihua-physiology,qihua-physiology-028,28,28 血氣精神與養生協調總論,"28 General Theory of Blood, Qi, Essence, Spirit, and Coordinated Health Preservation",血氣精神與養生協調總論,"General Theory of Blood, Qi, Essence, Spirit, and Coordinated Health Preservation",qihua_physiology_concept/血氣精神與養生協調總論.md,qihua_physiology_concept/28-血氣精神與養生協調總論.md,en/qihua_physiology_concept/血氣精神與養生協調總論_英文.md,en/qihua_physiology_concept/28-血氣精神與養生協調總論_英文.md,/qihua_physiology_concept/28-血氣精神與養生協調總論/,/en/qihua_physiology_concept/28-血氣精神與養生協調總論/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
qihua-physiology,qihua-physiology-006,29,29 陰陽變化與治病求本,29 Yin-Yang Transformation and Treating Disease by Seeking the Root,陰陽變化與治病求本,Yin-Yang Transformation and Treating Disease by Seeking the Root,qihua_physiology_concept/陰陽變化與治病求本.md,qihua_physiology_concept/06-陰陽變化與治病求本.md,en/qihua_physiology_concept/陰陽變化與治病求本_英文.md,en/qihua_physiology_concept/06-陰陽變化與治病求本_英文.md,/qihua_physiology_concept/06-陰陽變化與治病求本/,/en/qihua_physiology_concept/06-陰陽變化與治病求本/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
qihua-physiology,qihua-physiology-030,30,30 本標中氣與外感病機整合,"30 Root, Manifestation, and Central Qi: Integrating Externally Contracted Pathomechanisms",本標中氣與外感病機整合,"Root, Manifestation, and Central Qi: Integrating Externally Contracted Pathomechanisms",qihua_physiology_concept/本標中氣與外感病機整合.md,qihua_physiology_concept/30-本標中氣與外感病機整合.md,en/qihua_physiology_concept/本標中氣與外感病機整合_英文.md,en/qihua_physiology_concept/30-本標中氣與外感病機整合_英文.md,/qihua_physiology_concept/30-本標中氣與外感病機整合/,/en/qihua_physiology_concept/30-本標中氣與外感病機整合/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
jingfang,jingfang-001,01,01 經方之經的古天文幾何軌道本質,01 The Ancient Astronomical-Geometric Orbital Essence of the 'Jing' in Classical Formulas,經方之經的古天文幾何軌道本質,The Ancient Astronomical-Geometric Orbital Essence of the 'Jing' in Classical Formulas,jingfang_concept/經方之經的古天文幾何軌道本質.md,jingfang_concept/01-經方之經的古天文幾何軌道本質.md,en/jingfang_concept/經方之經的古天文幾何軌道本質_英文.md,en/jingfang_concept/01-經方之經的古天文幾何軌道本質_英文.md,/jingfang_concept/01-經方之經的古天文幾何軌道本質/,/en/jingfang_concept/01-經方之經的古天文幾何軌道本質/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
jingfang,jingfang-002,02,02 十六字食療之秘與物成味定原則,02 The Secret of the Sixteen-Character Dietary Formula and the Principle That Material Formation Determines Flavor,十六字食療之秘與物成味定原則,The Secret of the Sixteen-Character Dietary Formula and the Principle That Material Formation Determines Flavor,jingfang_concept/十六字食療之秘與物成味定原則.md,jingfang_concept/02-十六字食療之秘與物成味定原則.md,en/jingfang_concept/十六字食療之秘與物成味定原則_英文.md,en/jingfang_concept/02-十六字食療之秘與物成味定原則_英文.md,/jingfang_concept/02-十六字食療之秘與物成味定原則/,/en/jingfang_concept/02-十六字食療之秘與物成味定原則/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
jingfang,jingfang-003,03,03 五味中土空間模型與五入親和性,03 The Central-Earth Spatial Model of the Five Flavors and the Affinities of the Five Entrances,五味中土空間模型與五入親和性,The Central-Earth Spatial Model of the Five Flavors and the Affinities of the Five Entrances,jingfang_concept/五味中土空間模型與五入親和性.md,jingfang_concept/03-五味中土空間模型與五入親和性.md,en/jingfang_concept/五味中土空間模型與五入親和性_英文.md,en/jingfang_concept/03-五味中土空間模型與五入親和性_英文.md,/jingfang_concept/03-五味中土空間模型與五入親和性/,/en/jingfang_concept/03-五味中土空間模型與五入親和性/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
jingfang,jingfang-004,04,04 天干配五行之時間雙向調控模型,04 The Bidirectional Temporal Control Model of the Heavenly Stems and Five Phases,天干配五行之時間雙向調控模型,The Bidirectional Temporal Control Model of the Heavenly Stems and Five Phases,jingfang_concept/天干配五行之時間雙向調控模型.md,jingfang_concept/04-天干配五行之時間雙向調控模型.md,en/jingfang_concept/天干配五行之時間雙向調控模型_英文.md,en/jingfang_concept/04-天干配五行之時間雙向調控模型_英文.md,/jingfang_concept/04-天干配五行之時間雙向調控模型/,/en/jingfang_concept/04-天干配五行之時間雙向調控模型/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
jingfang,jingfang-005,05,05 空間模型之克位與扶位矩陣向量,05 Matrix Vectors of the Overcoming and Supporting Positions in the Spatial Model,空間模型之克位與扶位矩陣向量,Matrix Vectors of the Overcoming and Supporting Positions in the Spatial Model,jingfang_concept/空間模型之克位與扶位矩陣向量.md,jingfang_concept/05-空間模型之克位與扶位矩陣向量.md,en/jingfang_concept/空間模型之克位與扶位矩陣向量_英文.md,en/jingfang_concept/05-空間模型之克位與扶位矩陣向量_英文.md,/jingfang_concept/05-空間模型之克位與扶位矩陣向量/,/en/jingfang_concept/05-空間模型之克位與扶位矩陣向量/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
jingfang,jingfang-006,06,06 藏氣法時論天干五行望相衰求死週期,06 The Prosperous–Ministering–Declining–Imprisoned–Dead Cycle of the Heavenly Stems and Five Phases in the Discourse on Zang Qi and the Seasons,藏氣法時論天干五行望相衰求死週期,The Prosperous–Ministering–Declining–Imprisoned–Dead Cycle of the Heavenly Stems and Five Phases in the Discourse on Zang Qi and the Seasons,jingfang_concept/藏氣法時論天干五行望相衰求死週期.md,jingfang_concept/06-藏氣法時論天干五行望相衰求死週期.md,en/jingfang_concept/藏氣法時論天干五行望相衰求死週期_英文.md,en/jingfang_concept/06-藏氣法時論天干五行望相衰求死週期_英文.md,/jingfang_concept/06-藏氣法時論天干五行望相衰求死週期/,/en/jingfang_concept/06-藏氣法時論天干五行望相衰求死週期/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
jingfang,jingfang-007,07,07 五臟五欲與時間模型補瀉聖化規則,07 The Five Desires of the Five Zang and the Temporal Model's Rules of Supplementation and Drainage,五臟五欲與時間模型補瀉聖化規則,The Five Desires of the Five Zang and the Temporal Model's Rules of Supplementation and Drainage,jingfang_concept/五臟五欲與時間模型補瀉聖化規則.md,jingfang_concept/07-五臟五欲與時間模型補瀉聖化規則.md,en/jingfang_concept/五臟五欲與時間模型補瀉聖化規則_英文.md,en/jingfang_concept/07-五臟五欲與時間模型補瀉聖化規則_英文.md,/jingfang_concept/07-五臟五欲與時間模型補瀉聖化規則/,/en/jingfang_concept/07-五臟五欲與時間模型補瀉聖化規則/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
jingfang,jingfang-008,08,08 緩急收散之五苦時間干預模型,"08 The Five-Distress Temporal Intervention Model of Relaxing, Urgency, Gathering, and Dispersing",緩急收散之五苦時間干預模型,"The Five-Distress Temporal Intervention Model of Relaxing, Urgency, Gathering, and Dispersing",jingfang_concept/緩急收散之五苦時間干預模型.md,jingfang_concept/08-緩急收散之五苦時間干預模型.md,en/jingfang_concept/緩急收散之五苦時間干預模型_英文.md,en/jingfang_concept/08-緩急收散之五苦時間干預模型_英文.md,/jingfang_concept/08-緩急收散之五苦時間干預模型/,/en/jingfang_concept/08-緩急收散之五苦時間干預模型/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
jingfang,jingfang-009,09,09 司天與在泉的摩天輪六氣輪轉機制,09 The Ferris-Wheel Mechanism of Sitian and Zaiquan in the Rotation of the Six Qi,司天與在泉的摩天輪六氣輪轉機制,The Ferris-Wheel Mechanism of Sitian and Zaiquan in the Rotation of the Six Qi,jingfang_concept/司天與在泉的摩天輪六氣輪轉機制.md,jingfang_concept/09-司天與在泉的摩天輪六氣輪轉機制.md,en/jingfang_concept/司天與在泉的摩天輪六氣輪轉機制_英文.md,en/jingfang_concept/09-司天與在泉的摩天輪六氣輪轉機制_英文.md,/jingfang_concept/09-司天與在泉的摩天輪六氣輪轉機制/,/en/jingfang_concept/09-司天與在泉的摩天輪六氣輪轉機制/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
jingfang,jingfang-011,10,10 歲運司天輪值之土地物候味道偏向性,"10 Land, Phenology, and Flavor Bias under the Annual Rotation of Sitian",歲運司天輪值之土地物候味道偏向性,"Land, Phenology, and Flavor Bias under the Annual Rotation of Sitian",jingfang_concept/歲運司天輪值之土地物候味道偏向性.md,jingfang_concept/11-歲運司天輪值之土地物候味道偏向性.md,en/jingfang_concept/歲運司天輪值之土地物候味道偏向性_英文.md,en/jingfang_concept/11-歲運司天輪值之土地物候味道偏向性_英文.md,/jingfang_concept/11-歲運司天輪值之土地物候味道偏向性/,/en/jingfang_concept/11-歲運司天輪值之土地物候味道偏向性/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
jingfang,jingfang-012,11,11 六氣 X 七大運動家族,11 Six Qi × Seven Major Families of Motion,六氣 X 七大運動家族,Six Qi × Seven Major Families of Motion,jingfang_concept/六氣X七大運動家族.md,jingfang_concept/12-六氣X七大運動家族.md,en/jingfang_concept/六氣X七大運動家族_英文.md,en/jingfang_concept/12-六氣X七大運動家族_英文.md,/jingfang_concept/12-六氣x七大運動家族/,/en/jingfang_concept/12-六氣x七大運動家族/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
jingfang,jingfang-020,12,12 五行位之主與三陰三陽主氣時間先後治法,12 Treatment of the Five-Phase Host Positions and the Temporal Sequence of the Three Yin and Three Yang Host Qi,五行位之主與三陰三陽主氣時間先後治法,Treatment of the Five-Phase Host Positions and the Temporal Sequence of the Three Yin and Three Yang Host Qi,jingfang_concept/五行位之主與三陰三陽主氣時間先後治法.md,jingfang_concept/20-五行位之主與三陰三陽主氣時間先後治法.md,en/jingfang_concept/五行位之主與三陰三陽主氣時間先後治法_英文.md,en/jingfang_concept/20-五行位之主與三陰三陽主氣時間先後治法_英文.md,/jingfang_concept/20-五行位之主與三陰三陽主氣時間先後治法/,/en/jingfang_concept/20-五行位之主與三陰三陽主氣時間先後治法/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
jingfang,jingfang-013,13,13 司天六氣所勝的治味結構,13 The Therapeutic-Flavor Structure of Six-Qi Victory in the Sitian Position,司天六氣所勝的治味結構,The Therapeutic-Flavor Structure of Six-Qi Victory in the Sitian Position,jingfang_concept/司天六氣所勝的治味結構.md,jingfang_concept/13-司天六氣所勝的治味結構.md,en/jingfang_concept/司天六氣所勝的治味結構_英文.md,en/jingfang_concept/13-司天六氣所勝的治味結構_英文.md,/jingfang_concept/13-司天六氣所勝的治味結構/,/en/jingfang_concept/13-司天六氣所勝的治味結構/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
jingfang,jingfang-014,14,14 在泉六氣淫於內的治法結構,14 The Treatment Structure of the Six Qi in Zaiquan Excessively Invading the Interior,在泉六氣淫於內的治法結構,The Treatment Structure of the Six Qi in Zaiquan Excessively Invading the Interior,jingfang_concept/在泉六氣淫於內的治法結構.md,jingfang_concept/14-在泉六氣淫於內的治法結構.md,en/jingfang_concept/在泉六氣淫於內的治法結構_英文.md,en/jingfang_concept/14-在泉六氣淫於內的治法結構_英文.md,/jingfang_concept/14-在泉六氣淫於內的治法結構/,/en/jingfang_concept/14-在泉六氣淫於內的治法結構/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
jingfang,jingfang-015,15,15 邪氣反勝於地的治法結構,15 The Treatment Structure of Pathogenic Qi Counter-Victory on Earth,邪氣反勝於地的治法結構,The Treatment Structure of Pathogenic Qi Counter-Victory on Earth,jingfang_concept/邪氣反勝於地的治法結構.md,jingfang_concept/15-邪氣反勝於地的治法結構.md,en/jingfang_concept/邪氣反勝於地的治法結構_英文.md,en/jingfang_concept/15-邪氣反勝於地的治法結構_英文.md,/jingfang_concept/15-邪氣反勝於地的治法結構/,/en/jingfang_concept/15-邪氣反勝於地的治法結構/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
jingfang,jingfang-016,16,16 司天邪勝的治法結構,16 The Treatment Structure of Pathogenic Victory over Sitian,司天邪勝的治法結構,The Treatment Structure of Pathogenic Victory over Sitian,jingfang_concept/司天邪勝的治法結構.md,jingfang_concept/16-司天邪勝的治法結構.md,en/jingfang_concept/司天邪勝的治法結構_英文.md,en/jingfang_concept/16-司天邪勝的治法結構_英文.md,/jingfang_concept/16-司天邪勝的治法結構/,/en/jingfang_concept/16-司天邪勝的治法結構/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
jingfang,jingfang-017,17,17 六氣之勝的治法結構,17 The Treatment Structure of the Victory of the Six Qi,六氣之勝的治法結構,The Treatment Structure of the Victory of the Six Qi,jingfang_concept/六氣之勝的治法結構.md,jingfang_concept/17-六氣之勝的治法結構.md,en/jingfang_concept/六氣之勝的治法結構_英文.md,en/jingfang_concept/17-六氣之勝的治法結構_英文.md,/jingfang_concept/17-六氣之勝的治法結構/,/en/jingfang_concept/17-六氣之勝的治法結構/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
jingfang,jingfang-018,18,18 六氣之復的治法結構,18 The Treatment Structure of the Restoration of the Six Qi,六氣之復的治法結構,The Treatment Structure of the Restoration of the Six Qi,jingfang_concept/六氣之復的治法結構.md,jingfang_concept/18-六氣之復的治法結構.md,en/jingfang_concept/六氣之復的治法結構_英文.md,en/jingfang_concept/18-六氣之復的治法結構_英文.md,/jingfang_concept/18-六氣之復的治法結構/,/en/jingfang_concept/18-六氣之復的治法結構/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
jingfang,jingfang-019,19,19 六氣之客的治法結構,19 The Treatment Structure of the Six Qi as Guest Qi,六氣之客的治法結構,The Treatment Structure of the Six Qi as Guest Qi,jingfang_concept/六氣之客的治法結構.md,jingfang_concept/19-六氣之客的治法結構.md,en/jingfang_concept/六氣之客的治法結構_英文.md,en/jingfang_concept/19-六氣之客的治法結構_英文.md,/jingfang_concept/19-六氣之客的治法結構/,/en/jingfang_concept/19-六氣之客的治法結構/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
jingfang,jingfang-021,20,20 客氣值日補瀉與辛酸化甘口訣源頭,"20 Guest-Qi Day Governance, Supplementation and Drainage, and the Source of the 'Pungent + Sour Transform into Sweet' Formula",客氣值日補瀉與辛酸化甘口訣源頭,"Guest-Qi Day Governance, Supplementation and Drainage, and the Source of the 'Pungent + Sour Transform into Sweet' Formula",jingfang_concept/客氣值日補瀉與辛酸化甘口訣源頭.md,jingfang_concept/21-客氣值日補瀉與辛酸化甘口訣源頭.md,en/jingfang_concept/客氣值日補瀉與辛酸化甘口訣源頭_英文.md,en/jingfang_concept/21-客氣值日補瀉與辛酸化甘口訣源頭_英文.md,/jingfang_concept/21-客氣值日補瀉與辛酸化甘口訣源頭/,/en/jingfang_concept/21-客氣值日補瀉與辛酸化甘口訣源頭/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
jingfang,jingfang-022,21,21 《六元正紀大論》六十甲子食療生數成數模型導論與核心定義,21 Introduction to the Sixty-Jiazi Dietary-Therapy Model of Generating and Completing Numbers in the Great Discourse on the Regular Order of the Six Origins,《六元正紀大論》六十甲子食療生數成數模型導論與核心定義,Introduction to the Sixty-Jiazi Dietary-Therapy Model of Generating and Completing Numbers in the Great Discourse on the Regular Order of the Six Origins,jingfang_concept/《六元正紀大論》六十甲子食療生數成數模型導論與核心定義.md,jingfang_concept/22-《六元正紀大論》六十甲子食療生數成數模型導論與核心定義.md,en/jingfang_concept/《六元正紀大論》六十甲子食療生數成數模型導論與核心定義_英文.md,en/jingfang_concept/22-《六元正紀大論》六十甲子食療生數成數模型導論與核心定義_英文.md,/jingfang_concept/22-六元正紀大論六十甲子食療生數成數模型導論與核心定義/,/en/jingfang_concept/22-六元正紀大論六十甲子食療生數成數模型導論與核心定義/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
jingfang,jingfang-023,22,22 天之氣與地之氣的時空模型選用總綱,22 General Rule for Choosing the Spacetime Model of Heavenly Qi and Earthly Qi,天之氣與地之氣的時空模型選用總綱,General Rule for Choosing the Spacetime Model of Heavenly Qi and Earthly Qi,jingfang_concept/2天之氣與地之氣的時空模型選用總綱.md,jingfang_concept/23-2天之氣與地之氣的時空模型選用總綱.md,en/jingfang_concept/2天之氣與地之氣的時空模型選用總綱_英文.md,en/jingfang_concept/23-2天之氣與地之氣的時空模型選用總綱_英文.md,/jingfang_concept/23-2天之氣與地之氣的時空模型選用總綱/,/en/jingfang_concept/23-2天之氣與地之氣的時空模型選用總綱/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
materia-medica,materia-medica-001,01,01 本草漁網與正本清源,01 The Herbal-Medicine Fishing Net and Returning to the Source,本草漁網與正本清源,The Herbal-Medicine Fishing Net and Returning to the Source,drug_concept/本草漁網與正本清源.md,drug_concept/01-本草漁網與正本清源.md,en/drug_concept/本草漁網與正本清源_英文.md,en/drug_concept/01-本草漁網與正本清源_英文.md,/drug_concept/01-本草漁網與正本清源/,/en/drug_concept/01-本草漁網與正本清源/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
materia-medica,materia-medica-002,02,02 本草求真的三維符號化收斂,02 Three-Dimensional Symbolic Convergence in Bencao Qiuzhen,本草求真的三維符號化收斂,Three-Dimensional Symbolic Convergence in Bencao Qiuzhen,drug_concept/本草求真的三維符號化收斂.md,drug_concept/02-本草求真的三維符號化收斂.md,en/drug_concept/本草求真的三維符號化收斂_英文.md,en/drug_concept/02-本草求真的三維符號化收斂_英文.md,/drug_concept/02-本草求真的三維符號化收斂/,/en/drug_concept/02-本草求真的三維符號化收斂/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
materia-medica,materia-medica-003,03,03 臟腑辨證興起與三陰三陽退隱,03 The Rise of Zang-Fu Pattern Differentiation and the Retreat of the Three Yin and Three Yang,臟腑辨證興起與三陰三陽退隱,The Rise of Zang-Fu Pattern Differentiation and the Retreat of the Three Yin and Three Yang,drug_concept/臟腑辨證興起與三陰三陽退隱.md,drug_concept/03-臟腑辨證興起與三陰三陽退隱.md,en/drug_concept/臟腑辨證興起與三陰三陽退隱_英文.md,en/drug_concept/03-臟腑辨證興起與三陰三陽退隱_英文.md,/drug_concept/03-臟腑辨證興起與三陰三陽退隱/,/en/drug_concept/03-臟腑辨證興起與三陰三陽退隱/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
materia-medica,materia-medica-004,04,04 六淫痰積氣血與標本主次,"04 The Six Excesses, Phlegm, Accumulation, Qi and Blood, and the Priority of Root and Branch",六淫痰積氣血與標本主次,"The Six Excesses, Phlegm, Accumulation, Qi and Blood, and the Priority of Root and Branch",drug_concept/六淫痰積氣血與標本主次.md,drug_concept/04-六淫痰積氣血與標本主次.md,en/drug_concept/六淫痰積氣血與標本主次_英文.md,en/drug_concept/04-六淫痰積氣血與標本主次_英文.md,/drug_concept/04-六淫痰積氣血與標本主次/,/en/drug_concept/04-六淫痰積氣血與標本主次/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
