DomainKey,DomainZh,SourceDirectory,SourceFile,LegacySourceFile,EnglishSourceFile,LegacyEnglishSourceFile,Title,ArticleTitleZh,ArticleTitleEn,DisplayOrder,DisplayTitleZh,DisplayTitleEn,OriginalOrder,GuidePosition,GuideOrder,StageOrder,StageKey,StageZh,Level,Language,TranslationKey,CurrentURL,CurrentPathDecoded,CurrentSlug,EnglishPath,URLPolicy,MigrationStatus,Notes
qihua-physiology,氣化生理篇,qihua_physiology_concept,qihua_physiology_concept/臟腑部位形象與內外連網.md,qihua_physiology_concept/20-臟腑部位形象與內外連網.md,en/qihua_physiology_concept/臟腑部位形象與內外連網_英文.md,en/qihua_physiology_concept/20-臟腑部位形象與內外連網_英文.md,臟腑部位形象與內外連網,臟腑部位形象與內外連網,"Zang-Fu Location, Form, and Internal-External Networking",19,19 臟腑部位形象與內外連網,"19 Zang-Fu Location, Form, and Internal-External Networking",20,19,190,30,viscera,臟腑,advanced,zh,qihua-physiology-020,https://cosmosorder.org/qihua_physiology_concept/20-%E8%87%9F%E8%85%91%E9%83%A8%E4%BD%8D%E5%BD%A2%E8%B1%A1%E8%88%87%E5%85%A7%E5%A4%96%E9%80%A3%E7%B6%B2,/qihua_physiology_concept/20-臟腑部位形象與內外連網,20-臟腑部位形象與內外連網,/en/qihua_physiology_concept/20-臟腑部位形象與內外連網/,preserve,clean-filename-title-complete,Physical filename/title cleaned; public URL preserved by slug; display order follows GuidePosition.
qihua-physiology,氣化生理篇,qihua_physiology_concept,qihua_physiology_concept/十二經相交與如環無端.md,qihua_physiology_concept/21-十二經相交與如環無端.md,en/qihua_physiology_concept/十二經相交與如環無端_英文.md,en/qihua_physiology_concept/21-十二經相交與如環無端_英文.md,十二經相交與如環無端,十二經相交與如環無端,The Twelve Channels Intersecting in an Endless Ring,20,20 十二經相交與如環無端,20 The Twelve Channels Intersecting in an Endless Ring,21,20,200,40,meridians,經絡,advanced,zh,qihua-physiology-021,https://cosmosorder.org/qihua_physiology_concept/21-%E5%8D%81%E4%BA%8C%E7%B6%93%E7%9B%B8%E4%BA%A4%E8%88%87%E5%A6%82%E7%92%B0%E7%84%A1%E7%AB%AF,/qihua_physiology_concept/21-十二經相交與如環無端,21-十二經相交與如環無端,/en/qihua_physiology_concept/21-十二經相交與如環無端/,preserve,clean-filename-title-complete,Physical filename/title cleaned; public URL preserved by slug; display order follows GuidePosition.
qihua-physiology,氣化生理篇,qihua_physiology_concept,qihua_physiology_concept/衝任督帶與先後天交會.md,qihua_physiology_concept/22-衝任督帶與先後天交會.md,en/qihua_physiology_concept/衝任督帶與先後天交會_英文.md,en/qihua_physiology_concept/22-衝任督帶與先後天交會_英文.md,衝任督帶與先後天交會,衝任督帶與先後天交會,"Chong, Ren, Du, and Dai: The Meeting of Earlier and Later Heaven",21,21 衝任督帶與先後天交會,"21 Chong, Ren, Du, and Dai: The Meeting of Earlier and Later Heaven",22,21,210,40,meridians,經絡,advanced,zh,qihua-physiology-022,https://cosmosorder.org/qihua_physiology_concept/22-%E8%A1%9D%E4%BB%BB%E7%9D%A3%E5%B8%B6%E8%88%87%E5%85%88%E5%BE%8C%E5%A4%A9%E4%BA%A4%E6%9C%83,/qihua_physiology_concept/22-衝任督帶與先後天交會,22-衝任督帶與先後天交會,/en/qihua_physiology_concept/22-衝任督帶與先後天交會/,preserve,clean-filename-title-complete,Physical filename/title cleaned; public URL preserved by slug; display order follows GuidePosition.
qihua-physiology,氣化生理篇,qihua_physiology_concept,qihua_physiology_concept/六經解與十二經由六氣統攝.md,qihua_physiology_concept/23-六經解與十二經由六氣統攝.md,en/qihua_physiology_concept/六經解與十二經由六氣統攝_英文.md,en/qihua_physiology_concept/23-六經解與十二經由六氣統攝_英文.md,六經解與十二經由六氣統攝,六經解與十二經由六氣統攝,Explaining the Six Channels: Twelve Channels Governed by the Six Qi,22,22 六經解與十二經由六氣統攝,22 Explaining the Six Channels: Twelve Channels Governed by the Six Qi,23,22,220,50,six-channels,六經,advanced,zh,qihua-physiology-023,https://cosmosorder.org/qihua_physiology_concept/23-%E5%85%AD%E7%B6%93%E8%A7%A3%E8%88%87%E5%8D%81%E4%BA%8C%E7%B6%93%E7%94%B1%E5%85%AD%E6%B0%A3%E7%B5%B1%E6%94%9D,/qihua_physiology_concept/23-六經解與十二經由六氣統攝,23-六經解與十二經由六氣統攝,/en/qihua_physiology_concept/23-六經解與十二經由六氣統攝/,preserve,clean-filename-title-complete,Physical filename/title cleaned; public URL preserved by slug; display order follows GuidePosition.
qihua-physiology,氣化生理篇,qihua_physiology_concept,qihua_physiology_concept/六經開闔樞與審證大關鍵.md,qihua_physiology_concept/29-六經開闔樞與審證大關鍵.md,en/qihua_physiology_concept/六經開闔樞與審證大關鍵_英文.md,en/qihua_physiology_concept/29-六經開闔樞與審證大關鍵_英文.md,六經開闔樞與審證大關鍵,六經開闔樞與審證大關鍵,"Opening, Closing, and Pivoting of the Six Channels: A Key to Pattern Examination",23,23 六經開闔樞與審證大關鍵,"23 Opening, Closing, and Pivoting of the Six Channels: A Key to Pattern Examination",29,23,230,50,six-channels,六經,advanced,zh,qihua-physiology-029,https://cosmosorder.org/qihua_physiology_concept/29-%E5%85%AD%E7%B6%93%E9%96%8B%E9%97%94%E6%A8%9E%E8%88%87%E5%AF%A9%E8%AD%89%E5%A4%A7%E9%97%9C%E9%8D%B5,/qihua_physiology_concept/29-六經開闔樞與審證大關鍵,29-六經開闔樞與審證大關鍵,/en/qihua_physiology_concept/29-六經開闔樞與審證大關鍵/,preserve,clean-filename-title-complete,Physical filename/title cleaned; public URL preserved by slug; display order follows GuidePosition.
qihua-physiology,氣化生理篇,qihua_physiology_concept,qihua_physiology_concept/六氣解與主令化氣盛衰.md,qihua_physiology_concept/24-六氣解與主令化氣盛衰.md,en/qihua_physiology_concept/六氣解與主令化氣盛衰_英文.md,en/qihua_physiology_concept/24-六氣解與主令化氣盛衰_英文.md,六氣解與主令化氣盛衰,六氣解與主令化氣盛衰,"Explaining the Six Qi: Temporal Governance, Transformation, and Rise and Decline of Channel Qi",24,24 六氣解與主令化氣盛衰,"24 Explaining the Six Qi: Temporal Governance, Transformation, and Rise and Decline of Channel Qi",24,24,240,50,six-channels,六經,advanced,zh,qihua-physiology-024,https://cosmosorder.org/qihua_physiology_concept/24-%E5%85%AD%E6%B0%A3%E8%A7%A3%E8%88%87%E4%B8%BB%E4%BB%A4%E5%8C%96%E6%B0%A3%E7%9B%9B%E8%A1%B0,/qihua_physiology_concept/24-六氣解與主令化氣盛衰,24-六氣解與主令化氣盛衰,/en/qihua_physiology_concept/24-六氣解與主令化氣盛衰/,preserve,clean-filename-title-complete,Physical filename/title cleaned; public URL preserved by slug; display order follows GuidePosition.
qihua-physiology,氣化生理篇,qihua_physiology_concept,qihua_physiology_concept/營氣運行與脈中日夜五十周.md,qihua_physiology_concept/25-營氣運行與脈中日夜五十周.md,en/qihua_physiology_concept/營氣運行與脈中日夜五十周_英文.md,en/qihua_physiology_concept/25-營氣運行與脈中日夜五十周_英文.md,營氣運行與脈中日夜五十周,營氣運行與脈中日夜五十周,Nutritive Qi Circulation: Fifty Circuits Through the Vessels Day and Night,25,25 營氣運行與脈中日夜五十周,25 Nutritive Qi Circulation: Fifty Circuits Through the Vessels Day and Night,25,25,250,60,ying-wei-life-rhythm,營衛與生命節律,advanced,zh,qihua-physiology-025,https://cosmosorder.org/qihua_physiology_concept/25-%E7%87%9F%E6%B0%A3%E9%81%8B%E8%A1%8C%E8%88%87%E8%84%88%E4%B8%AD%E6%97%A5%E5%A4%9C%E4%BA%94%E5%8D%81%E5%91%A8,/qihua_physiology_concept/25-營氣運行與脈中日夜五十周,25-營氣運行與脈中日夜五十周,/en/qihua_physiology_concept/25-營氣運行與脈中日夜五十周/,preserve,clean-filename-title-complete,Physical filename/title cleaned; public URL preserved by slug; display order follows GuidePosition.
qihua-physiology,氣化生理篇,qihua_physiology_concept,qihua_physiology_concept/衛氣出入與寤寐防衛節律.md,qihua_physiology_concept/26-衛氣出入與寤寐防衛節律.md,en/qihua_physiology_concept/衛氣出入與寤寐防衛節律_英文.md,en/qihua_physiology_concept/26-衛氣出入與寤寐防衛節律_英文.md,衛氣出入與寤寐防衛節律,衛氣出入與寤寐防衛節律,Defensive Qi Entry and Exit: Wake-Sleep and Protective Rhythms,26,26 衛氣出入與寤寐防衛節律,26 Defensive Qi Entry and Exit: Wake-Sleep and Protective Rhythms,26,26,260,60,ying-wei-life-rhythm,營衛與生命節律,advanced,zh,qihua-physiology-026,https://cosmosorder.org/qihua_physiology_concept/26-%E8%A1%9B%E6%B0%A3%E5%87%BA%E5%85%A5%E8%88%87%E5%AF%A4%E5%AF%90%E9%98%B2%E8%A1%9B%E7%AF%80%E5%BE%8B,/qihua_physiology_concept/26-衛氣出入與寤寐防衛節律,26-衛氣出入與寤寐防衛節律,/en/qihua_physiology_concept/26-衛氣出入與寤寐防衛節律/,preserve,clean-filename-title-complete,Physical filename/title cleaned; public URL preserved by slug; display order follows GuidePosition.
qihua-physiology,氣化生理篇,qihua_physiology_concept,qihua_physiology_concept/男女天癸與生命長周期.md,qihua_physiology_concept/27-男女天癸與生命長周期.md,en/qihua_physiology_concept/男女天癸與生命長周期_英文.md,en/qihua_physiology_concept/27-男女天癸與生命長周期_英文.md,男女天癸與生命長周期,男女天癸與生命長周期,Tiangui in Women and Men and the Long Cycle of Life,27,27 男女天癸與生命長周期,27 Tiangui in Women and Men and the Long Cycle of Life,27,27,270,60,ying-wei-life-rhythm,營衛與生命節律,advanced,zh,qihua-physiology-027,https://cosmosorder.org/qihua_physiology_concept/27-%E7%94%B7%E5%A5%B3%E5%A4%A9%E7%99%B8%E8%88%87%E7%94%9F%E5%91%BD%E9%95%B7%E5%91%A8%E6%9C%9F,/qihua_physiology_concept/27-男女天癸與生命長周期,27-男女天癸與生命長周期,/en/qihua_physiology_concept/27-男女天癸與生命長周期/,preserve,clean-filename-title-complete,Physical filename/title cleaned; public URL preserved by slug; display order follows GuidePosition.
qihua-physiology,氣化生理篇,qihua_physiology_concept,qihua_physiology_concept/血氣精神與養生協調總論.md,qihua_physiology_concept/28-血氣精神與養生協調總論.md,en/qihua_physiology_concept/血氣精神與養生協調總論_英文.md,en/qihua_physiology_concept/28-血氣精神與養生協調總論_英文.md,血氣精神與養生協調總論,血氣精神與養生協調總論,"General Theory of Blood, Qi, Essence, Spirit, and Coordinated Health Preservation",28,28 血氣精神與養生協調總論,"28 General Theory of Blood, Qi, Essence, Spirit, and Coordinated Health Preservation",28,28,280,60,ying-wei-life-rhythm,營衛與生命節律,advanced,zh,qihua-physiology-028,https://cosmosorder.org/qihua_physiology_concept/28-%E8%A1%80%E6%B0%A3%E7%B2%BE%E7%A5%9E%E8%88%87%E9%A4%8A%E7%94%9F%E5%8D%94%E8%AA%BF%E7%B8%BD%E8%AB%96,/qihua_physiology_concept/28-血氣精神與養生協調總論,28-血氣精神與養生協調總論,/en/qihua_physiology_concept/28-血氣精神與養生協調總論/,preserve,clean-filename-title-complete,Physical filename/title cleaned; public URL preserved by slug; display order follows GuidePosition.
qihua-physiology,氣化生理篇,qihua_physiology_concept,qihua_physiology_concept/陰陽變化與治病求本.md,qihua_physiology_concept/06-陰陽變化與治病求本.md,en/qihua_physiology_concept/陰陽變化與治病求本_英文.md,en/qihua_physiology_concept/06-陰陽變化與治病求本_英文.md,陰陽變化與治病求本,陰陽變化與治病求本,Yin-Yang Transformation and Treating Disease by Seeking the Root,29,29 陰陽變化與治病求本,29 Yin-Yang Transformation and Treating Disease by Seeking the Root,6,29,290,70,pathology-integration,病理整合,research,zh,qihua-physiology-006,https://cosmosorder.org/qihua_physiology_concept/06-%E9%99%B0%E9%99%BD%E8%AE%8A%E5%8C%96%E8%88%87%E6%B2%BB%E7%97%85%E6%B1%82%E6%9C%AC,/qihua_physiology_concept/06-陰陽變化與治病求本,06-陰陽變化與治病求本,/en/qihua_physiology_concept/06-陰陽變化與治病求本/,preserve,clean-filename-title-complete,Physical filename/title cleaned; public URL preserved by slug; display order follows GuidePosition.
qihua-physiology,氣化生理篇,qihua_physiology_concept,qihua_physiology_concept/本標中氣與外感病機整合.md,qihua_physiology_concept/30-本標中氣與外感病機整合.md,en/qihua_physiology_concept/本標中氣與外感病機整合_英文.md,en/qihua_physiology_concept/30-本標中氣與外感病機整合_英文.md,本標中氣與外感病機整合,本標中氣與外感病機整合,"Root, Manifestation, and Central Qi: Integrating Externally Contracted Pathomechanisms",30,30 本標中氣與外感病機整合,"30 Root, Manifestation, and Central Qi: Integrating Externally Contracted Pathomechanisms",30,30,300,70,pathology-integration,病理整合,research,zh,qihua-physiology-030,https://cosmosorder.org/qihua_physiology_concept/30-%E6%9C%AC%E6%A8%99%E4%B8%AD%E6%B0%A3%E8%88%87%E5%A4%96%E6%84%9F%E7%97%85%E6%A9%9F%E6%95%B4%E5%90%88,/qihua_physiology_concept/30-本標中氣與外感病機整合,30-本標中氣與外感病機整合,/en/qihua_physiology_concept/30-本標中氣與外感病機整合/,preserve,clean-filename-title-complete,Physical filename/title cleaned; public URL preserved by slug; display order follows GuidePosition.
jingfang,經方篇,jingfang_concept,jingfang_concept/經方之經的古天文幾何軌道本質.md,jingfang_concept/01-經方之經的古天文幾何軌道本質.md,en/jingfang_concept/經方之經的古天文幾何軌道本質_英文.md,en/jingfang_concept/01-經方之經的古天文幾何軌道本質_英文.md,經方之經的古天文幾何軌道本質,經方之經的古天文幾何軌道本質,The Ancient Astronomical-Geometric Orbital Essence of the 'Jing' in Classical Formulas,01,01 經方之經的古天文幾何軌道本質,01 The Ancient Astronomical-Geometric Orbital Essence of the 'Jing' in Classical Formulas,1,1,10,10,classical-order,經常規律,foundation,zh,jingfang-001,https://cosmosorder.org/jingfang_concept/01-%E7%B6%93%E6%96%B9%E4%B9%8B%E7%B6%93%E7%9A%84%E5%8F%A4%E5%A4%A9%E6%96%87%E5%B9%BE%E4%BD%95%E8%BB%8C%E9%81%93%E6%9C%AC%E8%B3%AA,/jingfang_concept/01-經方之經的古天文幾何軌道本質,01-經方之經的古天文幾何軌道本質,/en/jingfang_concept/01-經方之經的古天文幾何軌道本質/,preserve,clean-filename-title-complete,Physical filename/title cleaned; public URL preserved by slug; display order follows GuidePosition.
jingfang,經方篇,jingfang_concept,jingfang_concept/十六字食療之秘與物成味定原則.md,jingfang_concept/02-十六字食療之秘與物成味定原則.md,en/jingfang_concept/十六字食療之秘與物成味定原則_英文.md,en/jingfang_concept/02-十六字食療之秘與物成味定原則_英文.md,十六字食療之秘與物成味定原則,十六字食療之秘與物成味定原則,The Secret of the Sixteen-Character Dietary Formula and the Principle That Material Formation Determines Flavor,02,02 十六字食療之秘與物成味定原則,02 The Secret of the Sixteen-Character Dietary Formula and the Principle That Material Formation Determines Flavor,2,2,20,20,five-flavor-language,五味語言,foundation,zh,jingfang-002,https://cosmosorder.org/jingfang_concept/02-%E5%8D%81%E5%85%AD%E5%AD%97%E9%A3%9F%E7%99%82%E4%B9%8B%E7%A7%98%E8%88%87%E7%89%A9%E6%88%90%E5%91%B3%E5%AE%9A%E5%8E%9F%E5%89%87,/jingfang_concept/02-十六字食療之秘與物成味定原則,02-十六字食療之秘與物成味定原則,/en/jingfang_concept/02-十六字食療之秘與物成味定原則/,preserve,clean-filename-title-complete,Physical filename/title cleaned; public URL preserved by slug; display order follows GuidePosition.
jingfang,經方篇,jingfang_concept,jingfang_concept/五味中土空間模型與五入親和性.md,jingfang_concept/03-五味中土空間模型與五入親和性.md,en/jingfang_concept/五味中土空間模型與五入親和性_英文.md,en/jingfang_concept/03-五味中土空間模型與五入親和性_英文.md,五味中土空間模型與五入親和性,五味中土空間模型與五入親和性,The Central-Earth Spatial Model of the Five Flavors and the Affinities of the Five Entrances,03,03 五味中土空間模型與五入親和性,03 The Central-Earth Spatial Model of the Five Flavors and the Affinities of the Five Entrances,3,3,30,30,dual-coordinates,時空雙座標,foundation,zh,jingfang-003,https://cosmosorder.org/jingfang_concept/03-%E4%BA%94%E5%91%B3%E4%B8%AD%E5%9C%9F%E7%A9%BA%E9%96%93%E6%A8%A1%E5%9E%8B%E8%88%87%E4%BA%94%E5%85%A5%E8%A6%AA%E5%92%8C%E6%80%A7,/jingfang_concept/03-五味中土空間模型與五入親和性,03-五味中土空間模型與五入親和性,/en/jingfang_concept/03-五味中土空間模型與五入親和性/,preserve,clean-filename-title-complete,Physical filename/title cleaned; public URL preserved by slug; display order follows GuidePosition.
jingfang,經方篇,jingfang_concept,jingfang_concept/天干配五行之時間雙向調控模型.md,jingfang_concept/04-天干配五行之時間雙向調控模型.md,en/jingfang_concept/天干配五行之時間雙向調控模型_英文.md,en/jingfang_concept/04-天干配五行之時間雙向調控模型_英文.md,天干配五行之時間雙向調控模型,天干配五行之時間雙向調控模型,The Bidirectional Temporal Control Model of the Heavenly Stems and Five Phases,04,04 天干配五行之時間雙向調控模型,04 The Bidirectional Temporal Control Model of the Heavenly Stems and Five Phases,4,4,40,30,dual-coordinates,時空雙座標,foundation,zh,jingfang-004,https://cosmosorder.org/jingfang_concept/04-%E5%A4%A9%E5%B9%B2%E9%85%8D%E4%BA%94%E8%A1%8C%E4%B9%8B%E6%99%82%E9%96%93%E9%9B%99%E5%90%91%E8%AA%BF%E6%8E%A7%E6%A8%A1%E5%9E%8B,/jingfang_concept/04-天干配五行之時間雙向調控模型,04-天干配五行之時間雙向調控模型,/en/jingfang_concept/04-天干配五行之時間雙向調控模型/,preserve,clean-filename-title-complete,Physical filename/title cleaned; public URL preserved by slug; display order follows GuidePosition.
jingfang,經方篇,jingfang_concept,jingfang_concept/空間模型之克位與扶位矩陣向量.md,jingfang_concept/05-空間模型之克位與扶位矩陣向量.md,en/jingfang_concept/空間模型之克位與扶位矩陣向量_英文.md,en/jingfang_concept/05-空間模型之克位與扶位矩陣向量_英文.md,空間模型之克位與扶位矩陣向量,空間模型之克位與扶位矩陣向量,Matrix Vectors of the Overcoming and Supporting Positions in the Spatial Model,05,05 空間模型之克位與扶位矩陣向量,05 Matrix Vectors of the Overcoming and Supporting Positions in the Spatial Model,5,5,50,40,operators,操作算子,advanced,zh,jingfang-005,https://cosmosorder.org/jingfang_concept/05-%E7%A9%BA%E9%96%93%E6%A8%A1%E5%9E%8B%E4%B9%8B%E5%85%8B%E4%BD%8D%E8%88%87%E6%89%B6%E4%BD%8D%E7%9F%A9%E9%99%A3%E5%90%91%E9%87%8F,/jingfang_concept/05-空間模型之克位與扶位矩陣向量,05-空間模型之克位與扶位矩陣向量,/en/jingfang_concept/05-空間模型之克位與扶位矩陣向量/,preserve,clean-filename-title-complete,Physical filename/title cleaned; public URL preserved by slug; display order follows GuidePosition.
jingfang,經方篇,jingfang_concept,jingfang_concept/藏氣法時論天干五行望相衰求死週期.md,jingfang_concept/06-藏氣法時論天干五行望相衰求死週期.md,en/jingfang_concept/藏氣法時論天干五行望相衰求死週期_英文.md,en/jingfang_concept/06-藏氣法時論天干五行望相衰求死週期_英文.md,藏氣法時論天干五行望相衰求死週期,藏氣法時論天干五行望相衰求死週期,The Prosperous–Ministering–Declining–Imprisoned–Dead Cycle of the Heavenly Stems and Five Phases in the Discourse on Zang Qi and the Seasons,06,06 藏氣法時論天干五行望相衰求死週期,06 The Prosperous–Ministering–Declining–Imprisoned–Dead Cycle of the Heavenly Stems and Five Phases in the Discourse on Zang Qi and the Seasons,6,6,60,40,operators,操作算子,advanced,zh,jingfang-006,https://cosmosorder.org/jingfang_concept/06-%E8%97%8F%E6%B0%A3%E6%B3%95%E6%99%82%E8%AB%96%E5%A4%A9%E5%B9%B2%E4%BA%94%E8%A1%8C%E6%9C%9B%E7%9B%B8%E8%A1%B0%E6%B1%82%E6%AD%BB%E9%80%B1%E6%9C%9F,/jingfang_concept/06-藏氣法時論天干五行望相衰求死週期,06-藏氣法時論天干五行望相衰求死週期,/en/jingfang_concept/06-藏氣法時論天干五行望相衰求死週期/,preserve,clean-filename-title-complete,Physical filename/title cleaned; public URL preserved by slug; display order follows GuidePosition.
jingfang,經方篇,jingfang_concept,jingfang_concept/五臟五欲與時間模型補瀉聖化規則.md,jingfang_concept/07-五臟五欲與時間模型補瀉聖化規則.md,en/jingfang_concept/五臟五欲與時間模型補瀉聖化規則_英文.md,en/jingfang_concept/07-五臟五欲與時間模型補瀉聖化規則_英文.md,五臟五欲與時間模型補瀉聖化規則,五臟五欲與時間模型補瀉聖化規則,The Five Desires of the Five Zang and the Temporal Model's Rules of Supplementation and Drainage,07,07 五臟五欲與時間模型補瀉聖化規則,07 The Five Desires of the Five Zang and the Temporal Model's Rules of Supplementation and Drainage,7,7,70,40,operators,操作算子,advanced,zh,jingfang-007,https://cosmosorder.org/jingfang_concept/07-%E4%BA%94%E8%87%9F%E4%BA%94%E6%AC%B2%E8%88%87%E6%99%82%E9%96%93%E6%A8%A1%E5%9E%8B%E8%A3%9C%E7%80%89%E8%81%96%E5%8C%96%E8%A6%8F%E5%89%87,/jingfang_concept/07-五臟五欲與時間模型補瀉聖化規則,07-五臟五欲與時間模型補瀉聖化規則,/en/jingfang_concept/07-五臟五欲與時間模型補瀉聖化規則/,preserve,clean-filename-title-complete,Physical filename/title cleaned; public URL preserved by slug; display order follows GuidePosition.
jingfang,經方篇,jingfang_concept,jingfang_concept/緩急收散之五苦時間干預模型.md,jingfang_concept/08-緩急收散之五苦時間干預模型.md,en/jingfang_concept/緩急收散之五苦時間干預模型_英文.md,en/jingfang_concept/08-緩急收散之五苦時間干預模型_英文.md,緩急收散之五苦時間干預模型,緩急收散之五苦時間干預模型,"The Five-Distress Temporal Intervention Model of Relaxing, Urgency, Gathering, and Dispersing",08,08 緩急收散之五苦時間干預模型,"08 The Five-Distress Temporal Intervention Model of Relaxing, Urgency, Gathering, and Dispersing",8,8,80,40,operators,操作算子,advanced,zh,jingfang-008,https://cosmosorder.org/jingfang_concept/08-%E7%B7%A9%E6%80%A5%E6%94%B6%E6%95%A3%E4%B9%8B%E4%BA%94%E8%8B%A6%E6%99%82%E9%96%93%E5%B9%B2%E9%A0%90%E6%A8%A1%E5%9E%8B,/jingfang_concept/08-緩急收散之五苦時間干預模型,08-緩急收散之五苦時間干預模型,/en/jingfang_concept/08-緩急收散之五苦時間干預模型/,preserve,clean-filename-title-complete,Physical filename/title cleaned; public URL preserved by slug; display order follows GuidePosition.
jingfang,經方篇,jingfang_concept,jingfang_concept/司天與在泉的摩天輪六氣輪轉機制.md,jingfang_concept/09-司天與在泉的摩天輪六氣輪轉機制.md,en/jingfang_concept/司天與在泉的摩天輪六氣輪轉機制_英文.md,en/jingfang_concept/09-司天與在泉的摩天輪六氣輪轉機制_英文.md,司天與在泉的摩天輪六氣輪轉機制,司天與在泉的摩天輪六氣輪轉機制,The Ferris-Wheel Mechanism of Sitian and Zaiquan in the Rotation of the Six Qi,09,09 司天與在泉的摩天輪六氣輪轉機制,09 The Ferris-Wheel Mechanism of Sitian and Zaiquan in the Rotation of the Six Qi,9,9,90,50,six-qi-scenes,六氣場景,advanced,zh,jingfang-009,https://cosmosorder.org/jingfang_concept/09-%E5%8F%B8%E5%A4%A9%E8%88%87%E5%9C%A8%E6%B3%89%E7%9A%84%E6%91%A9%E5%A4%A9%E8%BC%AA%E5%85%AD%E6%B0%A3%E8%BC%AA%E8%BD%89%E6%A9%9F%E5%88%B6,/jingfang_concept/09-司天與在泉的摩天輪六氣輪轉機制,09-司天與在泉的摩天輪六氣輪轉機制,/en/jingfang_concept/09-司天與在泉的摩天輪六氣輪轉機制/,preserve,clean-filename-title-complete,Physical filename/title cleaned; public URL preserved by slug; display order follows GuidePosition.
jingfang,經方篇,jingfang_concept,jingfang_concept/歲運司天輪值之土地物候味道偏向性.md,jingfang_concept/11-歲運司天輪值之土地物候味道偏向性.md,en/jingfang_concept/歲運司天輪值之土地物候味道偏向性_英文.md,en/jingfang_concept/11-歲運司天輪值之土地物候味道偏向性_英文.md,歲運司天輪值之土地物候味道偏向性,歲運司天輪值之土地物候味道偏向性,"Land, Phenology, and Flavor Bias under the Annual Rotation of Sitian",10,10 歲運司天輪值之土地物候味道偏向性,"10 Land, Phenology, and Flavor Bias under the Annual Rotation of Sitian",11,10,100,50,six-qi-scenes,六氣場景,advanced,zh,jingfang-011,https://cosmosorder.org/jingfang_concept/11-%E6%AD%B2%E9%81%8B%E5%8F%B8%E5%A4%A9%E8%BC%AA%E5%80%BC%E4%B9%8B%E5%9C%9F%E5%9C%B0%E7%89%A9%E5%80%99%E5%91%B3%E9%81%93%E5%81%8F%E5%90%91%E6%80%A7,/jingfang_concept/11-歲運司天輪值之土地物候味道偏向性,11-歲運司天輪值之土地物候味道偏向性,/en/jingfang_concept/11-歲運司天輪值之土地物候味道偏向性/,preserve,clean-filename-title-complete,Legacy numbering gap; preserve identity. Physical filename/title cleaned; public URL preserved by slug; display order follows GuidePosition.
jingfang,經方篇,jingfang_concept,jingfang_concept/六氣X七大運動家族.md,jingfang_concept/12-六氣X七大運動家族.md,en/jingfang_concept/六氣X七大運動家族_英文.md,en/jingfang_concept/12-六氣X七大運動家族_英文.md,六氣 X 七大運動家族,六氣 X 七大運動家族,Six Qi × Seven Major Families of Motion,11,11 六氣 X 七大運動家族,11 Six Qi × Seven Major Families of Motion,12,11,110,50,six-qi-scenes,六氣場景,advanced,zh,jingfang-012,https://cosmosorder.org/jingfang_concept/12-%E5%85%AD%E6%B0%A3x%E4%B8%83%E5%A4%A7%E9%81%8B%E5%8B%95%E5%AE%B6%E6%97%8F,/jingfang_concept/12-六氣x七大運動家族,12-六氣x七大運動家族,/en/jingfang_concept/12-六氣x七大運動家族/,preserve,clean-filename-title-complete,Legacy numbering gap; preserve identity. Physical filename/title cleaned; public URL preserved by slug; display order follows GuidePosition.
jingfang,經方篇,jingfang_concept,jingfang_concept/五行位之主與三陰三陽主氣時間先後治法.md,jingfang_concept/20-五行位之主與三陰三陽主氣時間先後治法.md,en/jingfang_concept/五行位之主與三陰三陽主氣時間先後治法_英文.md,en/jingfang_concept/20-五行位之主與三陰三陽主氣時間先後治法_英文.md,五行位之主與三陰三陽主氣時間先後治法,五行位之主與三陰三陽主氣時間先後治法,Treatment of the Five-Phase Host Positions and the Temporal Sequence of the Three Yin and Three Yang Host Qi,12,12 五行位之主與三陰三陽主氣時間先後治法,12 Treatment of the Five-Phase Host Positions and the Temporal Sequence of the Three Yin and Three Yang Host Qi,20,12,120,50,six-qi-scenes,六氣場景,advanced,zh,jingfang-020,https://cosmosorder.org/jingfang_concept/20-%E4%BA%94%E8%A1%8C%E4%BD%8D%E4%B9%8B%E4%B8%BB%E8%88%87%E4%B8%89%E9%99%B0%E4%B8%89%E9%99%BD%E4%B8%BB%E6%B0%A3%E6%99%82%E9%96%93%E5%85%88%E5%BE%8C%E6%B2%BB%E6%B3%95,/jingfang_concept/20-五行位之主與三陰三陽主氣時間先後治法,20-五行位之主與三陰三陽主氣時間先後治法,/en/jingfang_concept/20-五行位之主與三陰三陽主氣時間先後治法/,preserve,clean-filename-title-complete,Legacy numbering gap; preserve identity. Physical filename/title cleaned; public URL preserved by slug; display order follows GuidePosition.
